0,1,2,3,4,5,6,7,8,9
18.750270999999998,18.692636,17.980536999999998,18.087351,18.033943,18.532415,18.01614,18.843957999999997,19.271219,19.440342
18.692636,17.980536999999998,18.087351,18.033943,18.532415,18.01614,18.843957999999997,19.271219,19.440342,19.493748
17.980536999999998,18.087351,18.033943,18.532415,18.01614,18.843957999999997,19.271219,19.440342,19.493748,19.556057
18.087351,18.033943,18.532415,18.01614,18.843957999999997,19.271219,19.440342,19.493748,19.556057,19.493748
18.033943,18.532415,18.01614,18.843957999999997,19.271219,19.440342,19.493748,19.556057,19.493748,19.591663
18.532415,18.01614,18.843957999999997,19.271219,19.440342,19.493748,19.556057,19.493748,19.591663,19.467047
18.01614,18.843957999999997,19.271219,19.440342,19.493748,19.556057,19.493748,19.591663,19.467047,19.645070999999998
18.843957999999997,19.271219,19.440342,19.493748,19.556057,19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002
19.271219,19.440342,19.493748,19.556057,19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872
19.440342,19.493748,19.556057,19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838
19.493748,19.556057,19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294
19.556057,19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294,20.027824
19.493748,19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294,20.027824,20.010023
19.591663,19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294,20.027824,20.010023,19.8498
19.467047,19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294,20.027824,20.010023,19.8498,19.351329999999997
19.645070999999998,20.054529000000002,19.662872,20.116838,19.805294,20.027824,20.010023,19.8498,19.351329999999997,19.538256
20.054529000000002,19.662872,20.116838,19.805294,20.027824,20.010023,19.8498,19.351329999999997,19.538256,19.760788
19.662872,20.116838,19.805294,20.027824,20.010023,19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003
20.116838,19.805294,20.027824,20.010023,19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541
19.805294,20.027824,20.010023,19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541,20.383875
20.027824,20.010023,19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541,20.383875,20.107937
20.010023,19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002
19.8498,19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002,19.956615
19.351329999999997,19.538256,19.760788,19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002,19.956615,20.606405
19.538256,19.760788,19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002,19.956615,20.606405,20.828938
19.760788,19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002,19.956615,20.606405,20.828938,20.650913
19.983320000000003,20.143541,20.383875,20.107937,20.054529000000002,19.956615,20.606405,20.828938,20.650913,21.549938
20.143541,20.383875,20.107937,20.054529000000002,19.956615,20.606405,20.828938,20.650913,21.549938,21.104877
20.383875,20.107937,20.054529000000002,19.956615,20.606405,20.828938,20.650913,21.549938,21.104877,20.374973
20.107937,20.054529000000002,19.956615,20.606405,20.828938,20.650913,21.549938,21.104877,20.374973,20.552999
20.054529000000002,19.956615,20.606405,20.828938,20.650913,21.549938,21.104877,20.374973,20.552999,19.894306
19.956615,20.606405,20.828938,20.650913,21.549938,21.104877,20.374973,20.552999,19.894306,19.99222
20.606405,20.828938,20.650913,21.549938,21.104877,20.374973,20.552999,19.894306,19.99222,19.840899
20.828938,20.650913,21.549938,21.104877,20.374973,20.552999,19.894306,19.99222,19.840899,20.179148
20.650913,21.549938,21.104877,20.374973,20.552999,19.894306,19.99222,19.840899,20.179148,20.668715
21.549938,21.104877,20.374973,20.552999,19.894306,19.99222,19.840899,20.179148,20.668715,20.828938
21.104877,20.374973,20.552999,19.894306,19.99222,19.840899,20.179148,20.668715,20.828938,20.917952
20.374973,20.552999,19.894306,19.99222,19.840899,20.179148,20.668715,20.828938,20.917952,20.846741
20.552999,19.894306,19.99222,19.840899,20.179148,20.668715,20.828938,20.917952,20.846741,20.739925
19.894306,19.99222,19.840899,20.179148,20.668715,20.828938,20.917952,20.846741,20.739925,20.650913
19.99222,19.840899,20.179148,20.668715,20.828938,20.917952,20.846741,20.739925,20.650913,19.8498
19.840899,20.179148,20.668715,20.828938,20.917952,20.846741,20.739925,20.650913,19.8498,19.618368
20.179148,20.668715,20.828938,20.917952,20.846741,20.739925,20.650913,19.8498,19.618368,20.010023
20.668715,20.828938,20.917952,20.846741,20.739925,20.650913,19.8498,19.618368,20.010023,20.472887
20.828938,20.917952,20.846741,20.739925,20.650913,19.8498,19.618368,20.010023,20.472887,20.232553
20.917952,20.846741,20.739925,20.650913,19.8498,19.618368,20.010023,20.472887,20.232553,20.250357
20.846741,20.739925,20.650913,19.8498,19.618368,20.010023,20.472887,20.232553,20.250357,19.8498
20.739925,20.650913,19.8498,19.618368,20.010023,20.472887,20.232553,20.250357,19.8498,19.484848
20.650913,19.8498,19.618368,20.010023,20.472887,20.232553,20.250357,19.8498,19.484848,19.671774
19.8498,19.618368,20.010023,20.472887,20.232553,20.250357,19.8498,19.484848,19.671774,20.196951000000002
19.618368,20.010023,20.472887,20.232553,20.250357,19.8498,19.484848,19.671774,20.196951000000002,20.437281
20.010023,20.472887,20.232553,20.250357,19.8498,19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002
20.472887,20.232553,20.250357,19.8498,19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109
20.232553,20.250357,19.8498,19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047
20.250357,19.8498,19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047,19.404737
19.8498,19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047,19.404737,18.65703
19.484848,19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047,19.404737,18.65703,18.959673000000002
19.671774,20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047,19.404737,18.65703,18.959673000000002,18.977476
20.196951000000002,20.437281,20.561901000000002,19.912109,19.467047,19.404737,18.65703,18.959673000000002,18.977476,18.870663
20.437281,20.561901000000002,19.912109,19.467047,19.404737,18.65703,18.959673000000002,18.977476,18.870663,18.603622
20.561901000000002,19.912109,19.467047,19.404737,18.65703,18.959673000000002,18.977476,18.870663,18.603622,18.915169
19.912109,19.467047,19.404737,18.65703,18.959673000000002,18.977476,18.870663,18.603622,18.915169,18.959673000000002
19.467047,19.404737,18.65703,18.959673000000002,18.977476,18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998
19.404737,18.65703,18.959673000000002,18.977476,18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164
18.65703,18.959673000000002,18.977476,18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055
18.959673000000002,18.977476,18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119
18.977476,18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119,17.490967
18.870663,18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119,17.490967,16.841175
18.603622,18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119,17.490967,16.841175,16.600842
18.915169,18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119,17.490967,16.841175,16.600842,14.687072
18.959673000000002,17.980536999999998,17.473164,17.393055,17.65119,17.490967,16.841175,16.600842,14.687072,15.719617999999999
17.980536999999998,17.473164,17.393055,17.65119,17.490967,16.841175,16.600842,14.687072,15.719617999999999,16.200285
17.473164,17.393055,17.65119,17.490967,16.841175,16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998
17.393055,17.65119,17.490967,16.841175,16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185
17.65119,17.490967,16.841175,16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999
17.490967,16.841175,16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065
16.841175,16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653
16.600842,14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653,15.470381
14.687072,15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001
15.719617999999999,16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002
16.200285,15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999
15.132132999999998,16.209185,15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001
16.209185,15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479
15.942148999999999,16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998
16.761065,15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841
15.986653,15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481
15.470381,15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481,15.105431
15.256751000000001,15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481,15.105431,15.612803
15.363567000000002,15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481,15.105431,15.612803,15.915445000000002
15.034220999999999,14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481,15.105431,15.612803,15.915445000000002,16.3071
14.865098000000001,14.740479,14.963010999999998,15.879841,15.461481,15.105431,15.612803,15.915445000000002,16.3071,16.200285
14.740479,14.963010999999998,15.879841,15.461481,15.105431,15.612803,15.915445000000002,16.3071,16.200285,16.271496
14.963010999999998,15.879841,15.461481,15.105431,15.612803,15.915445000000002,16.3071,16.200285,16.271496,16.280397
15.879841,15.461481,15.105431,15.612803,15.915445000000002,16.3071,16.200285,16.271496,16.280397,16.164679
15.461481,15.105431,15.612803,15.915445000000002,16.3071,16.200285,16.271496,16.280397,16.164679,16.289297
15.105431,15.612803,15.915445000000002,16.3071,16.200285,16.271496,16.280397,16.164679,16.289297,16.244791
15.612803,15.915445000000002,16.3071,16.200285,16.271496,16.280397,16.164679,16.289297,16.244791,16.022259
15.915445000000002,16.3071,16.200285,16.271496,16.280397,16.164679,16.289297,16.244791,16.022259,16.574139000000002
16.3071,16.200285,16.271496,16.280397,16.164679,16.289297,16.244791,16.022259,16.574139000000002,17.22393
16.200285,16.271496,16.280397,16.164679,16.289297,16.244791,16.022259,16.574139000000002,17.22393,17.321842
16.271496,16.280397,16.164679,16.289297,16.244791,16.022259,16.574139000000002,17.22393,17.321842,17.829214
16.280397,16.164679,16.289297,16.244791,16.022259,16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998
16.164679,16.289297,16.244791,16.022259,16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998,18.274279
16.289297,16.244791,16.022259,16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998,18.274279,17.624487
16.244791,16.022259,16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998,18.274279,17.624487,17.312943
16.022259,16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998,18.274279,17.624487,17.312943,16.912384
16.574139000000002,17.22393,17.321842,17.829214,17.980536999999998,18.274279,17.624487,17.312943,16.912384,18.229771
17.22393,17.321842,17.829214,17.980536999999998,18.274279,17.624487,17.312943,16.912384,18.229771,18.523514000000002
17.321842,17.829214,17.980536999999998,18.274279,17.624487,17.312943,16.912384,18.229771,18.523514000000002,18.763845
17.829214,17.980536999999998,18.274279,17.624487,17.312943,16.912384,18.229771,18.523514000000002,18.763845,19.262318
17.980536999999998,18.274279,17.624487,17.312943,16.912384,18.229771,18.523514000000002,18.763845,19.262318,18.336588
18.274279,17.624487,17.312943,16.912384,18.229771,18.523514000000002,18.763845,19.262318,18.336588,18.71044
17.624487,17.312943,16.912384,18.229771,18.523514000000002,18.763845,19.262318,18.336588,18.71044,18.4256
17.312943,16.912384,18.229771,18.523514000000002,18.763845,19.262318,18.336588,18.71044,18.4256,17.348547
16.912384,18.229771,18.523514000000002,18.763845,19.262318,18.336588,18.71044,18.4256,17.348547,17.179422
18.229771,18.523514000000002,18.763845,19.262318,18.336588,18.71044,18.4256,17.348547,17.179422,17.36635
18.523514000000002,18.763845,19.262318,18.336588,18.71044,18.4256,17.348547,17.179422,17.36635,17.847015
18.763845,19.262318,18.336588,18.71044,18.4256,17.348547,17.179422,17.36635,17.847015,17.855917
19.262318,18.336588,18.71044,18.4256,17.348547,17.179422,17.36635,17.847015,17.855917,17.758004999999997
18.336588,18.71044,18.4256,17.348547,17.179422,17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997
18.71044,18.4256,17.348547,17.179422,17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238
18.4256,17.348547,17.179422,17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731
17.348547,17.179422,17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998
17.179422,17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856
17.36635,17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856,16.841175
17.847015,17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856,16.841175,16.64535
17.855917,17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856,16.841175,16.64535,16.022259
17.758004999999997,17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856,16.841175,16.64535,16.022259,16.004456
17.401954999999997,17.286238,16.520731,16.609742999999998,17.410856,16.841175,16.64535,16.022259,16.004456,15.737420000000002
17.286238,16.520731,16.609742999999998,17.410856,16.841175,16.64535,16.022259,16.004456,15.737420000000002,16.218086
16.520731,16.609742999999998,17.410856,16.841175,16.64535,16.022259,16.004456,15.737420000000002,16.218086,15.853136
16.609742999999998,17.410856,16.841175,16.64535,16.022259,16.004456,15.737420000000002,16.218086,15.853136,15.701815
17.410856,16.841175,16.64535,16.022259,16.004456,15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998
16.841175,16.64535,16.022259,16.004456,15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998,16.235889
16.64535,16.022259,16.004456,15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998,16.235889,17.179422
16.022259,16.004456,15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998,16.235889,17.179422,16.680954
16.004456,15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998,16.235889,17.179422,16.680954,17.606686
15.737420000000002,16.218086,15.853136,15.701815,16.378308999999998,16.235889,17.179422,16.680954,17.606686,17.410856
16.218086,15.853136,15.701815,16.378308999999998,16.235889,17.179422,16.680954,17.606686,17.410856,16.707657
15.853136,15.701815,16.378308999999998,16.235889,17.179422,16.680954,17.606686,17.410856,16.707657,16.930187
15.701815,16.378308999999998,16.235889,17.179422,16.680954,17.606686,17.410856,16.707657,16.930187,17.339645
16.378308999999998,16.235889,17.179422,16.680954,17.606686,17.410856,16.707657,16.930187,17.339645,18.29208
16.235889,17.179422,16.680954,17.606686,17.410856,16.707657,16.930187,17.339645,18.29208,18.211967
17.179422,16.680954,17.606686,17.410856,16.707657,16.930187,17.339645,18.29208,18.211967,18.754944000000002
16.680954,17.606686,17.410856,16.707657,16.930187,17.339645,18.29208,18.211967,18.754944000000002,17.971636
17.606686,17.410856,16.707657,16.930187,17.339645,18.29208,18.211967,18.754944000000002,17.971636,17.473164
17.410856,16.707657,16.930187,17.339645,18.29208,18.211967,18.754944000000002,17.971636,17.473164,17.553276
16.707657,16.930187,17.339645,18.29208,18.211967,18.754944000000002,17.971636,17.473164,17.553276,17.384153
16.930187,17.339645,18.29208,18.211967,18.754944000000002,17.971636,17.473164,17.553276,17.384153,17.357449
17.339645,18.29208,18.211967,18.754944000000002,17.971636,17.473164,17.553276,17.384153,17.357449,16.912384
18.29208,18.211967,18.754944000000002,17.971636,17.473164,17.553276,17.384153,17.357449,16.912384,16.823373999999998
18.211967,18.754944000000002,17.971636,17.473164,17.553276,17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002
18.754944000000002,17.971636,17.473164,17.553276,17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259
17.971636,17.473164,17.553276,17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707
17.473164,17.553276,17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547
17.553276,17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547,17.357449
17.384153,17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547,17.357449,17.179422
17.357449,16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547,17.357449,17.179422,18.069548
16.912384,16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547,17.357449,17.179422,18.069548,19.440342
16.823373999999998,16.226988000000002,16.022259,17.063707,17.348547,17.357449,17.179422,18.069548,19.440342,19.680676000000002
16.226988000000002,16.022259,17.063707,17.348547,17.357449,17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997
16.022259,17.063707,17.348547,17.357449,17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104
17.063707,17.348547,17.357449,17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138
17.348547,17.357449,17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138,21.274
17.357449,17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138,21.274,21.585545
17.179422,18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138,21.274,21.585545,21.247297
18.069548,19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138,21.274,21.585545,21.247297,21.790274
19.440342,19.680676000000002,20.072329999999997,23.428104,22.253138,21.274,21.585545,21.247297,21.790274,21.033667
19.680676000000002,20.072329999999997,23.428104,22.253138,21.274,21.585545,21.247297,21.790274,21.033667,20.179148
20.072329999999997,23.428104,22.253138,21.274,21.585545,21.247297,21.790274,21.033667,20.179148,20.081232
23.428104,22.253138,21.274,21.585545,21.247297,21.790274,21.033667,20.179148,20.081232,19.938812
22.253138,21.274,21.585545,21.247297,21.790274,21.033667,20.179148,20.081232,19.938812,19.823097
21.274,21.585545,21.247297,21.790274,21.033667,20.179148,20.081232,19.938812,19.823097,19.404737
21.585545,21.247297,21.790274,21.033667,20.179148,20.081232,19.938812,19.823097,19.404737,20.027824
21.247297,21.790274,21.033667,20.179148,20.081232,19.938812,19.823097,19.404737,20.027824,20.517393
21.790274,21.033667,20.179148,20.081232,19.938812,19.823097,19.404737,20.027824,20.517393,20.49069
21.033667,20.179148,20.081232,19.938812,19.823097,19.404737,20.027824,20.517393,20.49069,21.549938
20.179148,20.081232,19.938812,19.823097,19.404737,20.027824,20.517393,20.49069,21.549938,21.345209
20.081232,19.938812,19.823097,19.404737,20.027824,20.517393,20.49069,21.549938,21.345209,20.811134
19.938812,19.823097,19.404737,20.027824,20.517393,20.49069,21.549938,21.345209,20.811134,20.116838
19.823097,19.404737,20.027824,20.517393,20.49069,21.549938,21.345209,20.811134,20.116838,20.152442999999998
19.404737,20.027824,20.517393,20.49069,21.549938,21.345209,20.811134,20.116838,20.152442999999998,20.383875
20.027824,20.517393,20.49069,21.549938,21.345209,20.811134,20.116838,20.152442999999998,20.383875,19.938812
20.517393,20.49069,21.549938,21.345209,20.811134,20.116838,20.152442999999998,20.383875,19.938812,19.698477
20.49069,21.549938,21.345209,20.811134,20.116838,20.152442999999998,20.383875,19.938812,19.698477,18.986378
21.549938,21.345209,20.811134,20.116838,20.152442999999998,20.383875,19.938812,19.698477,18.986378,20.027824
21.345209,20.811134,20.116838,20.152442999999998,20.383875,19.938812,19.698477,18.986378,20.027824,19.502648999999998
20.811134,20.116838,20.152442999999998,20.383875,19.938812,19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998
20.116838,20.152442999999998,20.383875,19.938812,19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345
20.152442999999998,20.383875,19.938812,19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076
20.383875,19.938812,19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964
19.938812,19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964,21.630051
19.698477,18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964,21.630051,21.630051
18.986378,20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964,21.630051,21.630051,21.870386
20.027824,19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964,21.630051,21.630051,21.870386,21.638952
19.502648999999998,19.716279999999998,20.882345,21.087076,21.006964,21.630051,21.630051,21.870386,21.638952,21.772470000000002
19.716279999999998,20.882345,21.087076,21.006964,21.630051,21.630051,21.870386,21.638952,21.772470000000002,21.763571
20.882345,21.087076,21.006964,21.630051,21.630051,21.870386,21.638952,21.772470000000002,21.763571,22.253138
21.087076,21.006964,21.630051,21.630051,21.870386,21.638952,21.772470000000002,21.763571,22.253138,22.244238
21.006964,21.630051,21.630051,21.870386,21.638952,21.772470000000002,21.763571,22.253138,22.244238,22.110718
21.630051,21.630051,21.870386,21.638952,21.772470000000002,21.763571,22.253138,22.244238,22.110718,21.986103
21.630051,21.870386,21.638952,21.772470000000002,21.763571,22.253138,22.244238,22.110718,21.986103,21.567741
21.870386,21.638952,21.772470000000002,21.763571,22.253138,22.244238,22.110718,21.986103,21.567741,21.478729
21.638952,21.772470000000002,21.763571,22.253138,22.244238,22.110718,21.986103,21.567741,21.478729,21.140482000000002
21.772470000000002,21.763571,22.253138,22.244238,22.110718,21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998
21.763571,22.253138,22.244238,22.110718,21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427
22.253138,22.244238,22.110718,21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215
22.244238,22.110718,21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879
22.110718,21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879,21.498466
21.986103,21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879,21.498466,21.598459
21.567741,21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879,21.498466,21.598459,21.743904
21.478729,21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879,21.498466,21.598459,21.743904,21.816626
21.140482000000002,20.771245999999998,20.789427,20.86215,20.834879,21.498466,21.598459,21.743904,21.816626,22.043882
20.771245999999998,20.789427,20.86215,20.834879,21.498466,21.598459,21.743904,21.816626,22.043882,22.443855
20.789427,20.86215,20.834879,21.498466,21.598459,21.743904,21.816626,22.043882,22.443855,23.361971
20.86215,20.834879,21.498466,21.598459,21.743904,21.816626,22.043882,22.443855,23.361971,23.634678
20.834879,21.498466,21.598459,21.743904,21.816626,22.043882,22.443855,23.361971,23.634678,24.180094
21.498466,21.598459,21.743904,21.816626,22.043882,22.443855,23.361971,23.634678,24.180094,24.270998000000002
21.598459,21.743904,21.816626,22.043882,22.443855,23.361971,23.634678,24.180094,24.270998000000002,24.407351000000002
21.743904,21.816626,22.043882,22.443855,23.361971,23.634678,24.180094,24.270998000000002,24.407351000000002,23.589228
21.816626,22.043882,22.443855,23.361971,23.634678,24.180094,24.270998000000002,24.407351000000002,23.589228,23.643767999999998
