0,1,2,3,4,5,6,7,8,9
0.0,0.043302000000002394,-0.08660600000000329,0.346426000000001,0.21651600000000037,0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114
0.043302000000002394,-0.08660600000000329,0.346426000000001,0.21651600000000037,0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0
-0.08660600000000329,0.346426000000001,0.21651600000000037,0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058
0.346426000000001,0.21651600000000037,0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426
0.21651600000000037,0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273
0.08660700000000077,0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174
0.0,0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974
0.017319999999998004,0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0
0.02598099999999981,0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166
0.30312300000000114,0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077
0.0,0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865
0.11258800000000058,0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997
0.060623000000001426,-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778
-0.08660200000000273,0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967
0.25981700000000174,-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967,0.12991000000000064
-0.08660599999999974,0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967,0.12991000000000064,0.0
0.0,-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967,0.12991000000000064,0.0,-0.23383800000000043
-0.12991100000000166,-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967,0.12991000000000064,0.0,-0.23383800000000043,0.3204440000000002
-0.08660700000000077,-0.06928299999999865,0.4330309999999997,0.008660000000000778,0.14723099999999967,0.12991000000000064,0.0,-0.23383800000000043,0.3204440000000002,0.9526710000000005
